1.00351e-08	6.063e-30 nuFnu extrapolate
1.00853e-08	6.155e-30
1.01359e-08	6.248e-30
1.01867e-08	6.342e-30
1.02377e-08	6.438e-30
1.02891e-08	6.535e-30
1.03406e-08	6.634e-30
1.03924e-08	6.734e-30
1.04445e-08	6.836e-30
1.04969e-08	6.939e-30
1.05495e-08	7.044e-30
1.06024e-08	7.151e-30
1.06555e-08	7.259e-30
1.07089e-08	7.368e-30
1.07626e-08	7.480e-30
1.08165e-08	7.593e-30
1.08707e-08	7.707e-30
1.09252e-08	7.824e-30
1.09800e-08	7.942e-30
1.10350e-08	8.062e-30
1.10903e-08	8.184e-30
1.11459e-08	8.308e-30
1.12017e-08	8.433e-30
1.12579e-08	8.560e-30
1.13143e-08	8.690e-30
1.13710e-08	8.821e-30
1.14280e-08	8.954e-30
1.14853e-08	9.090e-30
1.15428e-08	9.227e-30
1.16007e-08	9.367e-30
1.16588e-08	9.508e-30
1.17173e-08	9.652e-30
1.17760e-08	9.798e-30
1.18350e-08	9.946e-30
1.18943e-08	1.010e-29
1.19539e-08	1.025e-29
1.20138e-08	1.040e-29
1.20741e-08	1.056e-29
1.21346e-08	1.072e-29
1.21954e-08	1.088e-29
1.22565e-08	1.105e-29
1.23179e-08	1.121e-29
1.23797e-08	1.138e-29
1.24417e-08	1.155e-29
1.25041e-08	1.173e-29
1.25667e-08	1.191e-29
1.26297e-08	1.209e-29
1.26930e-08	1.227e-29
1.27566e-08	1.245e-29
1.28206e-08	1.264e-29
1.28848e-08	1.283e-29
1.29494e-08	1.303e-29
1.30143e-08	1.322e-29
1.30795e-08	1.342e-29
1.31451e-08	1.363e-29
1.32110e-08	1.383e-29
1.32772e-08	1.404e-29
1.33437e-08	1.425e-29
1.34106e-08	1.447e-29
1.34778e-08	1.469e-29
1.35453e-08	1.491e-29
1.36132e-08	1.514e-29
1.36815e-08	1.536e-29
1.37500e-08	1.560e-29
1.38189e-08	1.583e-29
1.38882e-08	1.607e-29
1.39578e-08	1.631e-29
1.40278e-08	1.656e-29
1.40981e-08	1.681e-29
