#
# Table of transition probabilities for n' -> n of hydrogenic ions
#
# All Z-dependence has been removed in the numbers below. To use them
# they need to be modified as follows:
#
#   Aki = Ared * Z^4 * R_M(Z)
#
# where Aki is the true Einstein A coefficient in s^-1, Ared is number
# in the table below, Z is the atomic number (1=hydrogen, 2=helium, etc),
# and R_M(Z) is the reduced mass Rydberg constant in cm^-1 for the ion.
#
# The numbers were calculated using the routine ttp() from the ATLL@123
#
# Peter van Hoof, 2018-09-26
#
  201809260 # magic number
  100       # upper limit for n'
#
# column 1: quantum number n for lower level
# column 2: quantum number n' for upper level
# column 3: reduced transition probability Ared in cm/s (see above)
#
5	26	2.3378e-03
6	26	1.9959e-03
7	26	1.7548e-03
8	26	1.5785e-03
9	26	1.4466e-03
10	26	1.3469e-03
11	26	1.2719e-03
12	26	1.2166e-03
13	26	1.1781e-03
14	26	1.1545e-03
15	26	1.1453e-03
16	26	1.1506e-03
17	26	1.1721e-03
18	26	1.2127e-03
19	26	1.2777e-03
20	26	1.3765e-03
21	26	1.5261e-03
22	26	1.7601e-03
23	26	2.1545e-03
24	26	2.9226e-03
25	26	4.9838e-03
1	27	7.9802e-03
2	27	4.4002e-03
3	27	3.0571e-03
4	27	2.3573e-03
5	27	1.9310e-03
6	27	1.6466e-03
7	27	1.4456e-03
8	27	1.2980e-03
9	27	1.1870e-03
10	27	1.1024e-03
11	27	1.0378e-03
12	27	9.8920e-04
13	27	9.5384e-04
14	27	9.3009e-04
15	27	9.1711e-04
16	27	9.1475e-04
17	27	9.2356e-04
18	27	9.4498e-04
19	27	9.8163e-04
20	27	1.0381e-03
21	27	1.1221e-03
22	27	1.2479e-03
23	27	1.4434e-03
24	27	1.7716e-03
25	27	2.4091e-03
26	27	4.1177e-03
1	28	6.6530e-03
2	28	3.6675e-03
3	28	2.5469e-03
4	28	1.9626e-03
5	28	1.6063e-03
6	28	1.3683e-03
7	28	1.1997e-03
8	28	1.0755e-03
9	28	9.8164e-04
10	28	9.0965e-04
11	28	8.5415e-04
12	28	8.1162e-04
13	28	7.7978e-04
14	28	7.5712e-04
15	28	7.4278e-04
16	28	7.3639e-04
17	28	7.3806e-04
18	28	7.4843e-04
19	28	7.6883e-04
20	28	8.0156e-04
21	28	8.5045e-04
22	28	9.2212e-04
23	28	1.0284e-03
24	28	1.1927e-03
25	28	1.4675e-03
26	28	2.0002e-03
27	28	3.4262e-03
1	29	5.5820e-03
2	29	3.0764e-03
3	29	2.1356e-03
4	29	1.6448e-03
5	29	1.3452e-03
6	29	1.1447e-03
7	29	1.0025e-03
8	29	8.9744e-04
9	29	8.1776e-04
10	29	7.5630e-04
11	29	7.0851e-04
12	29	6.7143e-04
13	29	6.4306e-04
14	29	6.2208e-04
15	29	6.0766e-04
16	29	5.9935e-04
17	29	5.9705e-04
18	29	6.0100e-04
19	29	6.1185e-04
20	29	6.3078e-04
21	29	6.5979e-04
22	29	7.0217e-04
23	29	7.6348e-04
24	29	8.5372e-04
25	29	9.9250e-04
26	29	1.2239e-03
27	29	1.6718e-03
28	29	2.8694e-03
1	30	4.7114e-03
2	30	2.5961e-03
3	30	1.8016e-03
4	30	1.3868e-03
5	30	1.1334e-03
6	30	9.6368e-04
7	30	8.4304e-04
8	30	7.5376e-04
9	30	6.8581e-04
10	30	6.3316e-04
11	30	5.9195e-04
12	30	5.5964e-04
13	30	5.3452e-04
14	30	5.1543e-04
15	30	5.0160e-04
16	30	4.9259e-04
17	30	4.8817e-04
18	30	4.8838e-04
19	30	4.9353e-04
20	30	5.0422e-04
21	30	5.2152e-04
22	30	5.4714e-04
23	30	5.8390e-04
24	30	6.3653e-04
25	30	7.1348e-04
26	30	8.3132e-04
27	30	1.0273e-03
28	30	1.4060e-03
29	30	2.4177e-03
1	31	3.9988e-03
2	31	2.2030e-03
3	31	1.5283e-03
4	31	1.1759e-03
5	31	9.6044e-04
6	31	8.1600e-04
7	31	7.1318e-04
8	31	6.3693e-04
9	31	5.7874e-04
10	31	5.3348e-04
11	31	4.9785e-04
12	31	4.6969e-04
13	31	4.4752e-04
14	31	4.3033e-04
15	31	4.1743e-04
16	31	4.0838e-04
17	31	4.0293e-04
18	31	4.0101e-04
19	31	4.0274e-04
20	31	4.0841e-04
21	31	4.1861e-04
22	31	4.3426e-04
23	31	4.5685e-04
24	31	4.8879e-04
25	31	5.3411e-04
26	31	6.0000e-04
27	31	7.0056e-04
28	31	8.6742e-04
29	31	1.1894e-03
30	31	2.0488e-03
1	32	3.4117e-03
2	32	1.8793e-03
3	32	1.3033e-03
4	32	1.0024e-03
5	32	8.1826e-04
6	32	6.9472e-04
7	32	6.0666e-04
8	32	5.4125e-04
9	32	4.9121e-04
10	32	4.5216e-04
11	32	4.2129e-04
12	32	3.9672e-04
13	32	3.7718e-04
14	32	3.6180e-04
15	32	3.4995e-04
16	32	3.4124e-04
17	32	3.3540e-04
18	32	3.3232e-04
19	32	3.3201e-04
20	32	3.3460e-04
21	32	3.4040e-04
22	32	3.4992e-04
23	32	3.6399e-04
24	32	3.8389e-04
25	32	4.1170e-04
26	32	4.5086e-04
27	32	5.0753e-04
28	32	5.9373e-04
29	32	7.3649e-04
30	32	1.0116e-03
31	32	1.7453e-03
1	33	2.9251e-03
2	33	1.6110e-03
3	33	1.1170e-03
4	33	8.5871e-04
5	33	7.0064e-04
6	33	5.9447e-04
7	33	5.1872e-04
8	33	4.6236e-04
9	33	4.1917e-04
10	33	3.8536e-04
11	33	3.5853e-04
12	33	3.3705e-04
13	33	3.1984e-04
14	33	3.0613e-04
15	33	2.9536e-04
16	33	2.8718e-04
17	33	2.8133e-04
18	33	2.7767e-04
19	33	2.7616e-04
20	33	2.7686e-04
21	33	2.7990e-04
22	33	2.8558e-04
23	33	2.9436e-04
24	33	3.0696e-04
25	33	3.2450e-04
26	33	3.4877e-04
27	33	3.8272e-04
28	33	4.3165e-04
29	33	5.0588e-04
30	33	6.2858e-04
31	33	8.6475e-04
32	33	1.4943e-03
1	34	2.5194e-03
2	34	1.3874e-03
3	34	9.6169e-04
4	34	7.3908e-04
5	34	6.0275e-04
6	34	5.1113e-04
7	34	4.4568e-04
8	34	3.9693e-04
9	34	3.5950e-04
10	34	3.3013e-04
11	34	3.0674e-04
12	34	2.8793e-04
13	34	2.7276e-04
14	34	2.6055e-04
15	34	2.5083e-04
16	34	2.4326e-04
17	34	2.3761e-04
18	34	2.3374e-04
19	34	2.3157e-04
20	34	2.3110e-04
21	34	2.3240e-04
22	34	2.3564e-04
23	34	2.4106e-04
24	34	2.4909e-04
25	34	2.6035e-04
26	34	2.7582e-04
27	34	2.9704e-04
28	34	3.2658e-04
29	34	3.6899e-04
30	34	4.3317e-04
31	34	5.3909e-04
32	34	7.4277e-04
33	34	1.2853e-03
1	35	2.1794e-03
2	35	1.2000e-03
3	35	8.3162e-04
4	35	6.3892e-04
5	35	5.2085e-04
6	35	4.4144e-04
7	35	3.8467e-04
8	35	3.4233e-04
9	35	3.0977e-04
10	35	2.8417e-04
11	35	2.6372e-04
12	35	2.4722e-04
13	35	2.3384e-04
14	35	2.2298e-04
15	35	2.1423e-04
16	35	2.0730e-04
17	35	2.0196e-04
18	35	1.9808e-04
19	35	1.9558e-04
20	35	1.9442e-04
21	35	1.9463e-04
22	35	1.9629e-04
23	35	1.9955e-04
24	35	2.0465e-04
25	35	2.1195e-04
26	35	2.2200e-04
27	35	2.3566e-04
28	35	2.5427e-04
29	35	2.8005e-04
30	35	3.1694e-04
31	35	3.7266e-04
32	35	4.6447e-04
33	35	6.4086e-04
34	35	1.1105e-03
1	36	1.8930e-03
2	36	1.0422e-03
3	36	7.2211e-04
4	36	5.5462e-04
5	36	4.5196e-04
6	36	3.8287e-04
7	36	3.3344e-04
8	36	2.9653e-04
9	36	2.6811e-04
10	36	2.4572e-04
11	36	2.2780e-04
12	36	2.1328e-04
13	36	2.0145e-04
14	36	1.9180e-04
15	36	1.8394e-04
16	36	1.7763e-04
17	36	1.7266e-04
18	36	1.6890e-04
19	36	1.6627e-04
20	36	1.6472e-04
21	36	1.6425e-04
22	36	1.6490e-04
23	36	1.6674e-04
24	36	1.6992e-04
25	36	1.7466e-04
26	36	1.8127e-04
27	36	1.9025e-04
28	36	2.0233e-04
29	36	2.1869e-04
30	36	2.4125e-04
31	36	2.7346e-04
32	36	3.2201e-04
33	36	4.0191e-04
34	36	5.5529e-04
35	36	9.6342e-04
1	37	1.6506e-03
2	37	9.0863e-04
3	37	6.2946e-04
4	37	4.8334e-04
5	37	3.9372e-04
6	37	3.3339e-04
7	37	2.9019e-04
8	37	2.5791e-04
9	37	2.3301e-04
10	37	2.1337e-04
11	37	1.9762e-04
12	37	1.8482e-04
13	37	1.7435e-04
14	37	1.6576e-04
15	37	1.5871e-04
16	37	1.5299e-04
17	37	1.4840e-04
18	37	1.4483e-04
19	37	1.4220e-04
20	37	1.4046e-04
21	37	1.3957e-04
22	37	1.3957e-04
23	37	1.4048e-04
24	37	1.4240e-04
25	37	1.4544e-04
26	37	1.4980e-04
27	37	1.5578e-04
28	37	1.6380e-04
29	37	1.7450e-04
30	37	1.8892e-04
31	37	2.0874e-04
32	37	2.3695e-04
33	37	2.7941e-04
34	37	3.4920e-04
35	37	4.8306e-04
36	37	8.3911e-04
1	38	1.4445e-03
2	38	7.9511e-04
3	38	5.5072e-04
4	38	4.2277e-04
5	38	3.4428e-04
6	38	2.9140e-04
7	38	2.5352e-04
8	38	2.2518e-04
9	38	2.0331e-04
10	38	1.8603e-04
11	38	1.7213e-04
12	38	1.6083e-04
13	38	1.5154e-04
14	38	1.4388e-04
15	38	1.3757e-04
16	38	1.3239e-04
17	38	1.2818e-04
18	38	1.2484e-04
19	38	1.2229e-04
20	38	1.2047e-04
21	38	1.1935e-04
22	38	1.1893e-04
23	38	1.1924e-04
24	38	1.2030e-04
25	38	1.2221e-04
26	38	1.2508e-04
27	38	1.2909e-04
28	38	1.3449e-04
29	38	1.4165e-04
30	38	1.5115e-04
31	38	1.6389e-04
32	38	1.8135e-04
33	38	2.0614e-04
34	38	2.4339e-04
35	38	3.0457e-04
36	38	4.2182e-04
37	38	7.3357e-04
1	39	1.2685e-03
2	39	6.9819e-04
3	39	4.8352e-04
4	39	3.7109e-04
5	39	3.0210e-04
6	39	2.5561e-04
7	39	2.2228e-04
8	39	1.9733e-04
9	39	1.7805e-04
10	39	1.6280e-04
11	39	1.5052e-04
12	39	1.4050e-04
13	39	1.3225e-04
14	39	1.2542e-04
15	39	1.1976e-04
16	39	1.1507e-04
17	39	1.1123e-04
18	39	1.0813e-04
19	39	1.0570e-04
20	39	1.0388e-04
21	39	1.0264e-04
22	39	1.0197e-04
23	39	1.0187e-04
24	39	1.0237e-04
25	39	1.0352e-04
26	39	1.0538e-04
27	39	1.0806e-04
28	39	1.1173e-04
29	39	1.1660e-04
30	39	1.2300e-04
31	39	1.3146e-04
32	39	1.4274e-04
33	39	1.5816e-04
34	39	1.8002e-04
35	39	2.1281e-04
36	39	2.6661e-04
37	39	3.6967e-04
38	39	6.4356e-04
1	40	1.1177e-03
2	40	6.1511e-04
3	40	4.2592e-04
4	40	3.2682e-04
5	40	2.6599e-04
6	40	2.2497e-04
7	40	1.9555e-04
8	40	1.7352e-04
9	40	1.5648e-04
10	40	1.4298e-04
11	40	1.3209e-04
12	40	1.2319e-04
13	40	1.1585e-04
14	40	1.0975e-04
15	40	1.0467e-04
16	40	1.0044e-04
17	40	9.6942e-05
18	40	9.4080e-05
19	40	9.1787e-05
20	40	9.0014e-05
21	40	8.8728e-05
22	40	8.7912e-05
23	40	8.7561e-05
24	40	8.7686e-05
25	40	8.8312e-05
26	40	8.9483e-05
27	40	9.1266e-05
28	40	9.3759e-05
29	40	9.7101e-05
30	40	1.0149e-04
31	40	1.0723e-04
32	40	1.1476e-04
33	40	1.2478e-04
34	40	1.3844e-04
35	40	1.5777e-04
36	40	1.8672e-04
37	40	2.3419e-04
38	40	3.2506e-04
39	40	5.6648e-04
1	41	9.8785e-04
2	41	5.4361e-04
3	41	3.7636e-04
4	41	2.8874e-04
5	41	2.3493e-04
6	41	1.9864e-04
7	41	1.7260e-04
8	41	1.5308e-04
9	41	1.3797e-04
10	41	1.2599e-04
11	41	1.1632e-04
12	41	1.0840e-04
13	41	1.0185e-04
14	41	9.6389e-05
15	41	9.1825e-05
16	41	8.8008e-05
17	41	8.4826e-05
18	41	8.2197e-05
19	41	8.0056e-05
20	41	7.8360e-05
21	41	7.7075e-05
22	41	7.6183e-05
23	41	7.5673e-05
24	41	7.5548e-05
25	41	7.5820e-05
26	41	7.6517e-05
27	41	7.7679e-05
28	41	7.9368e-05
29	41	8.1673e-05
30	41	8.4718e-05
31	41	8.8683e-05
32	41	9.3831e-05
33	41	1.0056e-04
34	41	1.0947e-04
35	41	1.2160e-04
36	41	1.3874e-04
37	41	1.6439e-04
38	41	2.0639e-04
39	41	2.8676e-04
40	41	5.0022e-04
1	42	8.7570e-04
2	42	4.8186e-04
3	42	3.3357e-04
4	42	2.5586e-04
5	42	2.0813e-04
6	42	1.7593e-04
7	42	1.5281e-04
8	42	1.3547e-04
9	42	1.2204e-04
10	42	1.1138e-04
11	42	1.0276e-04
12	42	9.5698e-05
13	42	8.9840e-05
14	42	8.4949e-05
15	42	8.0845e-05
16	42	7.7397e-05
17	42	7.4506e-05
18	42	7.2096e-05
19	42	7.0110e-05
20	42	6.8506e-05
21	42	6.7253e-05
22	42	6.6330e-05
23	42	6.5727e-05
24	42	6.5439e-05
25	42	6.5472e-05
26	42	6.5841e-05
27	42	6.6572e-05
28	42	6.7703e-05
29	42	6.9290e-05
30	42	7.1414e-05
31	42	7.4187e-05
32	42	7.7768e-05
33	42	8.2392e-05
34	42	8.8408e-05
35	42	9.6365e-05
36	42	1.0716e-04
37	42	1.2240e-04
38	42	1.4518e-04
39	42	1.8246e-04
40	42	2.5376e-04
41	42	4.4305e-04
1	43	7.7849e-04
2	43	4.2834e-04
3	43	2.9649e-04
4	43	2.2738e-04
5	43	1.8492e-04
6	43	1.5627e-04
7	43	1.3569e-04
8	43	1.2024e-04
9	43	1.0827e-04
10	43	9.8765e-05
11	43	9.1070e-05
12	43	8.4750e-05
13	43	7.9503e-05
14	43	7.5112e-05
15	43	7.1417e-05
16	43	6.8301e-05
17	43	6.5674e-05
18	43	6.3469e-05
19	43	6.1633e-05
20	43	6.0129e-05
21	43	5.8926e-05
22	43	5.8005e-05
23	43	5.7353e-05
24	43	5.6962e-05
25	43	5.6835e-05
26	43	5.6978e-05
27	43	5.7406e-05
28	43	5.8145e-05
29	43	5.9231e-05
30	43	6.0714e-05
31	43	6.2668e-05
32	43	6.5191e-05
33	43	6.8429e-05
34	43	7.2588e-05
35	43	7.7982e-05
36	43	8.5097e-05
37	43	9.4736e-05
38	43	1.0832e-04
39	43	1.2860e-04
40	43	1.6178e-04
41	43	2.2520e-04
42	43	3.9354e-04
1	44	6.9394e-04
2	44	3.8180e-04
3	44	2.6424e-04
4	44	2.0262e-04
5	44	1.6475e-04
6	44	1.3918e-04
7	44	1.2082e-04
8	44	1.0703e-04
9	44	9.6331e-05
10	44	8.7830e-05
11	44	8.0942e-05
12	44	7.5279e-05
13	44	7.0569e-05
14	44	6.6620e-05
15	44	6.3289e-05
16	44	6.0470e-05
17	44	5.8083e-05
18	44	5.6067e-05
19	44	5.4376e-05
20	44	5.2973e-05
21	44	5.1831e-05
22	44	5.0931e-05
23	44	5.0260e-05
24	44	4.9809e-05
25	44	4.9575e-05
26	44	4.9563e-05
27	44	4.9780e-05
28	44	5.0242e-05
29	44	5.0973e-05
30	44	5.2005e-05
31	44	5.3385e-05
32	44	5.5179e-05
33	44	5.7476e-05
34	44	6.0406e-05
35	44	6.4153e-05
36	44	6.8998e-05
37	44	7.5375e-05
38	44	8.3999e-05
39	44	9.6136e-05
40	44	1.1425e-04
41	44	1.4385e-04
42	44	2.0042e-04
43	44	3.5053e-04
1	45	6.2018e-04
2	45	3.4120e-04
3	45	2.3612e-04
4	45	1.8102e-04
5	45	1.4716e-04
6	45	1.2430e-04
7	45	1.0786e-04
8	45	9.5519e-05
9	45	8.5940e-05
10	45	7.8320e-05
11	45	7.2141e-05
12	45	6.7055e-05
13	45	6.2820e-05
14	45	5.9262e-05
15	45	5.6254e-05
16	45	5.3701e-05
17	45	5.1532e-05
18	45	4.9690e-05
19	45	4.8134e-05
20	45	4.6831e-05
21	45	4.5756e-05
22	45	4.4890e-05
23	45	4.4219e-05
24	45	4.3736e-05
25	45	4.3435e-05
26	45	4.3318e-05
27	45	4.3387e-05
28	45	4.3653e-05
29	45	4.4130e-05
30	45	4.4840e-05
31	45	4.5815e-05
32	45	4.7095e-05
33	45	4.8741e-05
34	45	5.0833e-05
35	45	5.3487e-05
36	45	5.6869e-05
37	45	6.1229e-05
38	45	6.6956e-05
39	45	7.4690e-05
40	45	8.5562e-05
41	45	1.0177e-04
42	45	1.2826e-04
43	45	1.7884e-04
44	45	3.1303e-04
1	46	5.5563e-04
2	46	3.0567e-04
3	46	2.1151e-04
4	46	1.6214e-04
5	46	1.3179e-04
6	46	1.1128e-04
7	46	9.6543e-05
8	46	8.5467e-05
9	46	7.6868e-05
10	46	7.0023e-05
11	46	6.4468e-05
12	46	5.9891e-05
13	46	5.6075e-05
14	46	5.2864e-05
15	46	5.0144e-05
16	46	4.7830e-05
17	46	4.5857e-05
18	46	4.4174e-05
19	46	4.2744e-05
20	46	4.1537e-05
21	46	4.0530e-05
22	46	3.9705e-05
23	46	3.9049e-05
24	46	3.8553e-05
25	46	3.8213e-05
26	46	3.8025e-05
27	46	3.7991e-05
28	46	3.8118e-05
29	46	3.8414e-05
30	46	3.8893e-05
31	46	3.9576e-05
32	46	4.0491e-05
33	46	4.1677e-05
34	46	4.3186e-05
35	46	4.5092e-05
36	46	4.7499e-05
37	46	5.0556e-05
38	46	5.4488e-05
39	46	5.9642e-05
40	46	6.6593e-05
41	46	7.6354e-05
42	46	9.0898e-05
43	46	1.1465e-04
44	46	1.5999e-04
45	46	2.8025e-04
1	47	4.9898e-04
2	47	2.7449e-04
3	47	1.8992e-04
4	47	1.4557e-04
5	47	1.1830e-04
6	47	9.9872e-05
7	47	8.6621e-05
8	47	7.6661e-05
9	47	6.8924e-05
10	47	6.2762e-05
11	47	5.7757e-05
12	47	5.3630e-05
13	47	5.0185e-05
14	47	4.7282e-05
15	47	4.4819e-05
16	47	4.2718e-05
17	47	4.0922e-05
18	47	3.9385e-05
19	47	3.8072e-05
20	47	3.6956e-05
21	47	3.6016e-05
22	47	3.5236e-05
23	47	3.4603e-05
24	47	3.4108e-05
25	47	3.3746e-05
26	47	3.3513e-05
27	47	3.3409e-05
28	47	3.3437e-05
29	47	3.3603e-05
30	47	3.3915e-05
31	47	3.4387e-05
32	47	3.5039e-05
33	47	3.5895e-05
34	47	3.6991e-05
35	47	3.8375e-05
36	47	4.0113e-05
37	47	4.2299e-05
38	47	4.5067e-05
39	47	4.8618e-05
40	47	5.3266e-05
41	47	5.9527e-05
42	47	6.8310e-05
43	47	8.1389e-05
44	47	1.0273e-04
45	47	1.4347e-04
46	47	2.5150e-04
1	48	4.4911e-04
2	48	2.4705e-04
3	48	1.7092e-04
4	48	1.3099e-04
5	48	1.0643e-04
6	48	8.9838e-05
7	48	7.7900e-05
8	48	6.8923e-05
9	48	6.1947e-05
10	48	5.6388e-05
11	48	5.1870e-05
12	48	4.8141e-05
13	48	4.5026e-05
14	48	4.2397e-05
15	48	4.0163e-05
16	48	3.8254e-05
17	48	3.6617e-05
18	48	3.5212e-05
19	48	3.4007e-05
20	48	3.2977e-05
21	48	3.2102e-05
22	48	3.1368e-05
23	48	3.0763e-05
24	48	3.0279e-05
25	48	2.9908e-05
26	48	2.9648e-05
27	48	2.9497e-05
28	48	2.9456e-05
29	48	2.9527e-05
30	48	2.9718e-05
31	48	3.0037e-05
